資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260731,4916,12,5,2365888,1.9
20260731,4916,13,4,2894823,2.33
20260731,4916,14,2,1790743,1.44
20260731,4916,15,9,27527915,22.18
20260731,4916,16,75550,124082539,100.0
20260731,4919,1,23536,4556880,1.0
20260731,4919,2,43897,77287804,17.08
20260731,4919,3,3057,23810963,5.26
20260731,4919,4,760,9791069,2.16
20260731,4919,5,438,8050617,1.77
20260731,4919,6,290,7366600,1.62
20260731,4919,7,137,4865111,1.07
20260731,4919,8,84,3914369,0.86
20260731,4919,9,149,10499570,2.32
20260731,4919,10,70,9634592,2.12
20260731,4919,11,32,9362771,2.06
20260731,4919,12,12,5548110,1.22
20260731,4919,13,10,6684589,1.47
20260731,4919,14,5,4479748,0.99
20260731,4919,15,21,266544974,58.91
20260731,4919,16,72498,452397767,100.0
20260731,4927,1,32130,1194281,0.45
20260731,4927,2,21579,44836121,16.92
20260731,4927,3,3427,27208924,10.26
20260731,4927,4,1114,14310825,5.4
20260731,4927,5,695,12760161,4.81
20260731,4927,6,701,18024391,6.8
20260731,4927,7,334,11843067,4.47
20260731,4927,8,195,9081397,3.42
20260731,4927,9,364,26234798,9.9
20260731,4927,10,139,19352636,7.3
20260731,4927,11,50,14261567,5.38
20260731,4927,12,25,12338962,4.65
20260731,4927,13,10,6843851,2.58
20260731,4927,14,8,7254050,2.73
20260731,4927,15,22,39392957,14.86
20260731,4927,16,60793,264937988,100.0
20260731,4930,1,28588,2456296,3.07
20260731,4930,2,4258,8291283,10.36
20260731,4930,3,503,3631460,4.53
20260731,4930,4,148,1856380,2.32
20260731,4930,5,76,1356366,1.69
20260731,4930,6,58,1434476,1.79
20260731,4930,7,29,1021327,1.27
20260731,4930,8,13,597821,0.74
20260731,4930,9,41,2892280,3.61
20260731,4930,10,20,2711630,3.38
20260731,4930,11,9,2823892,3.52
20260731,4930,12,1,418000,0.52
20260731,4930,13,3,1884917,2.35
20260731,4930,14,2,1653076,2.06
20260731,4930,15,7,46970796,58.71
20260731,4930,16,33756,80000000,100.0
20260731,4934,1,50914,1355950,0.6
20260731,4934,2,14249,30830720,13.7
20260731,4934,3,2716,21464336,9.53
20260731,4934,4,807,10262615,4.56
20260731,4934,5,577,10742481,4.77
20260731,4934,6,463,11897070,5.28
20260731,4934,7,258,9322060,4.14
20260731,4934,8,153,7115691,3.16
20260731,4934,9,258,18669883,8.29
20260731,4934,10,111,15413326,6.85
20260731,4934,11,34,9539586,4.23
20260731,4934,12,8,3921807,1.74
20260731,4934,13,4,2706271,1.2
20260731,4934,14,5,4439223,1.97
20260731,4934,15,6,67318981,29.91
20260731,4934,16,70563,225000000,100.0
20260731,4935,1,815,132456,0.1
20260731,4935,2,5600,11365798,8.81
20260731,4935,3,752,5915825,4.59
20260731,4935,4,255,3260053,2.52
20260731,4935,5,143,2650097,2.05
20260731,4935,6,125,3162236,2.45
20260731,4935,7,65,2275478,1.76
20260731,4935,8,32,1423881,1.1
20260731,4935,9,94,6851801,5.31
20260731,4935,10,43,6107930,4.73
20260731,4935,11,18,4846973,3.76
20260731,4935,12,7,3404596,2.64
20260731,4935,13,2,1268656,0.98
20260731,4935,14,3,2846833,2.2
20260731,4935,15,14,73351478,56.92
20260731,4935,16,7968,128864091,100.0
20260731,4938,1,47470,12084301,0.45
20260731,4938,2,86918,175139040,6.53
20260731,4938,3,10778,84337024,3.14
20260731,4938,4,2968,37735422,1.4
20260731,4938,5,1793,33071216,1.23
20260731,4938,6,1479,37740777,1.4
20260731,4938,7,599,21455241,0.79
20260731,4938,8,463,21534726,0.8
20260731,4938,9,726,51836138,1.93
20260731,4938,10,340,48592756,1.81
20260731,4938,11,224,63485066,2.36
20260731,4938,12,92,45953568,1.71
20260731,4938,13,50,35161981,1.31
20260731,4938,14,39,34998018,1.3
20260731,4938,15,220,1978918829,73.78
20260731,4938,16,154159,2682044103,100.0
20260731,4942,1,986,130521,0.09
20260731,4942,2,4019,8593001,6.03
20260731,4942,3,799,6372884,4.47
20260731,4942,4,229,2962322,2.08
20260731,4942,5,168,3102586,2.17
20260731,4942,6,139,3580364,2.51
20260731,4942,7,67,2432867,1.7
20260731,4942,8,54,2498032,1.75
20260731,4942,9,100,6857064,4.81
20260731,4942,10,63,9127409,6.41
20260731,4942,11,30,8047975,5.65
20260731,4942,12,8,4026764,2.82
20260731,4942,13,10,6904651,4.84
20260731,4942,14,0,0,0.0
20260731,4942,15,22,77731173,54.59
20260731,4942,16,6694,142367613,100.0
20260731,4943,1,15523,2238398,1.76
20260731,4943,2,4872,10126270,7.99
20260731,4943,3,832,5789511,4.56
20260731,4943,4,297,3646606,2.87
20260731,4943,5,126,2227750,1.75
20260731,4943,6,140,3428230,2.7
20260731,4943,7,73,2568096,2.02
20260731,4943,8,40,1802660,1.42
20260731,4943,9,68,4757826,3.75
20260731,4943,10,32,4382348,3.45
20260731,4943,11,17,4637182,3.66
20260731,4943,12,9,4640640,3.66
20260731,4943,13,7,5032832,3.97
20260731,4943,14,4,3792508,2.99
20260731,4943,15,6,67623496,53.37
20260731,4943,16,22046,126694353,100.0
20260731,4949,1,4488,464368,0.68
20260731,4949,2,5298,9828934,14.5
20260731,4949,3,444,3452733,5.09
20260731,4949,4,146,1883787,2.77
20260731,4949,5,60,1099649,1.62
20260731,4949,6,69,1765148,2.6
20260731,4949,7,23,841075,1.24
20260731,4949,8,23,1097887,1.62
20260731,4949,9,36,2700913,3.98
20260731,4949,10,24,3552239,5.24
20260731,4949,11,19,5231452,7.72
20260731,4949,12,13,6406975,9.45
20260731,4949,13,1,789909,1.16
20260731,4949,14,1,817526,1.2
20260731,4949,15,13,27830948,41.07
20260731,4949,16,10658,67763543,100.0
20260731,4952,1,2956,355436,0.32
20260731,4952,2,10441,19589521,18.0
20260731,4952,3,1017,8171015,7.5
20260731,4952,4,241,3083365,2.83
20260731,4952,5,147,2705648,2.48
20260731,4952,6,116,2998840,2.75
20260731,4952,7,45,1617742,1.48
20260731,4952,8,48,2211852,2.03
20260731,4952,9,64,4706675,4.32
20260731,4952,10,26,3832743,3.52
20260731,4952,11,8,2235472,2.05
20260731,4952,12,4,1962902,1.8
20260731,4952,13,2,1569000,1.44
20260731,4952,14,2,1766000,1.62
20260731,4952,15,2,52009605,47.79
20260731,4952,16,15119,108815816,100.0
20260731,4956,1,28452,398771,0.39
20260731,4956,2,11661,22933884,22.84
20260731,4956,3,1251,10369728,10.32
20260731,4956,4,271,3595827,3.58
20260731,4956,5,218,4124743,4.1
20260731,4956,6,141,3717831,3.7
20260731,4956,7,77,2771821,2.76
20260731,4956,8,31,1454504,1.44
20260731,4956,9,62,4263464,4.24
20260731,4956,10,36,4959313,4.93
20260731,4956,11,12,3485303,3.47
20260731,4956,12,7,3361370,3.34
20260731,4956,13,2,1433340,1.42
20260731,4956,14,0,0,0.0
20260731,4956,15,10,33538337,33.4
20260731,4956,16,42231,100408236,100.0
20260731,4958,1,124870,19717702,1.76
20260731,4958,2,69834,116016842,10.38
20260731,4958,3,3723,28210402,2.52
20260731,4958,4,1025,13099055,1.17
20260731,4958,5,531,9776898,0.87
20260731,4958,6,434,11119037,0.99
20260731,4958,7,201,7149777,0.64
20260731,4958,8,158,7301280,0.65
20260731,4958,9,278,20263990,1.81
20260731,4958,10,193,27002644,2.41
20260731,4958,11,144,39538024,3.54
20260731,4958,12,55,27189401,2.43
20260731,4958,13,33,22542863,2.01
20260731,4958,14,26,23356877,2.09
20260731,4958,15,121,744536288,66.66
20260731,4958,16,0,-1999,0.0
20260731,4958,17,201626,1116819081,100.0
20260731,4960,1,58516,3845177,0.67
20260731,4960,2,23388,50641780,8.85
20260731,4960,3,4114,32884997,5.75
20260731,4960,4,1144,14721955,2.57
20260731,4960,5,805,14907892,2.6
20260731,4960,6,606,15564641,2.72
20260731,4960,7,294,10598677,1.85
20260731,4960,8,193,8956301,1.56
20260731,4960,9,349,25104327,4.39
20260731,4960,10,154,21554423,3.77
20260731,4960,11,49,13564305,2.37
20260731,4960,12,21,10318685,1.8
20260731,4960,13,8,5937936,1.03
20260731,4960,14,14,12790801,2.23
20260731,4960,15,48,330313491,57.77
20260731,4960,16,89703,571705388,100.0
20260731,4961,1,27657,4139442,3.41
20260731,4961,2,12240,22612755,18.64
20260731,4961,3,1113,8323284,6.86
20260731,4961,4,316,4006431,3.3
20260731,4961,5,164,2967199,2.44
20260731,4961,6,128,3231976,2.66
20260731,4961,7,66,2279086,1.87
20260731,4961,8,30,1391555,1.14
20260731,4961,9,82,5691428,4.69
20260731,4961,10,32,4368130,3.6
20260731,4961,11,33,9254764,7.63
20260731,4961,12,8,4195464,3.46
20260731,4961,13,5,3472261,2.86
20260731,4961,14,3,2767706,2.28
20260731,4961,15,12,42552122,35.09
20260731,4961,16,41889,121253603,100.0
20260731,4967,1,43432,3148914,3.19
20260731,4967,2,20263,34906202,35.41
20260731,4967,3,1431,11225538,11.38
20260731,4967,4,322,4139300,4.19
20260731,4967,5,203,3805685,3.86
20260731,4967,6,166,4271073,4.33
20260731,4967,7,75,2688476,2.72
20260731,4967,8,39,1831748,1.85
20260731,4967,9,49,3533459,3.58
20260731,4967,10,21,3153399,3.19
20260731,4967,11,21,5924267,6.01
20260731,4967,12,8,4157125,4.21
20260731,4967,13,4,2897743,2.93
20260731,4967,14,1,840000,0.85
20260731,4967,15,7,12043465,12.21
20260731,4967,16,66042,98566394,100.0
20260731,4968,1,38630,1736311,1.88
20260731,4968,2,15444,29585244,32.08
20260731,4968,3,1570,11787179,12.78
20260731,4968,4,443,5568795,6.03
20260731,4968,5,250,4592302,4.98
20260731,4968,6,190,4804444,5.21
20260731,4968,7,65,2293704,2.48
20260731,4968,8,52,2400062,2.6
20260731,4968,9,86,5966754,6.47
20260731,4968,10,27,3593200,3.89
20260731,4968,11,16,4471751,4.84
20260731,4968,12,5,2569483,2.78
20260731,4968,13,5,3421125,3.71
20260731,4968,14,0,0,0.0
20260731,4968,15,4,9419544,10.21
20260731,4968,16,56787,92209898,100.0
20260731,4976,1,24338,833846,0.58
20260731,4976,2,17482,33936171,24.0
20260731,4976,3,2107,16460382,11.64
20260731,4976,4,564,7149025,5.05
20260731,4976,5,333,6144247,4.34
20260731,4976,6,267,6820933,4.82
20260731,4976,7,118,4165214,2.94
20260731,4976,8,59,2718145,1.92
20260731,4976,9,107,7622412,5.39
20260731,4976,10,62,8725016,6.17
20260731,4976,11,23,6302304,4.45
20260731,4976,12,2,1100000,0.77
20260731,4976,13,2,1492569,1.05
20260731,4976,14,4,3510268,2.48
20260731,4976,15,5,34370468,24.31
20260731,4976,16,45473,141351000,100.0
20260731,4977,1,28799,2011266,2.43
20260731,4977,2,17019,29433572,35.59
20260731,4977,3,1136,8832626,10.68
20260731,4977,4,283,3620273,4.37
20260731,4977,5,152,2805707,3.39
20260731,4977,6,126,3158377,3.81
20260731,4977,7,51,1822656,2.2
20260731,4977,8,26,1228724,1.48
20260731,4977,9,57,4125265,4.98
20260731,4977,10,25,3489418,4.21
20260731,4977,11,20,5706145,6.9
20260731,4977,12,6,3042439,3.67
20260731,4977,13,4,2847297,3.44
20260731,4977,14,2,1687478,2.04
20260731,4977,15,2,8878598,10.73
20260731,4977,16,47708,82689841,100.0
20260731,4989,1,13774,2310647,1.33
20260731,4989,2,25757,48381323,28.0
20260731,4989,3,2331,18293926,10.58
20260731,4989,4,571,7375238,4.26
20260731,4989,5,321,5912688,3.42
20260731,4989,6,239,6241631,3.61
20260731,4989,7,101,3675366,2.12
20260731,4989,8,58,2708969,1.56
20260731,4989,9,106,7537346,4.36
20260731,4989,10,29,3998852,2.31
20260731,4989,11,10,2817404,1.63
20260731,4989,12,8,3811717,2.2
20260731,4989,13,7,4749639,2.74
20260731,4989,14,1,968000,0.56
20260731,4989,15,8,53993754,31.25
20260731,4989,16,43321,172776500,100.0
20260731,4994,1,1247,342382,0.51
20260731,4994,2,697,1334367,2.01
20260731,4994,3,60,432322,0.65
20260731,4994,4,33,413243,0.62
20260731,4994,5,11,196752,0.29
20260731,4994,6,18,452995,0.68
20260731,4994,7,14,485658,0.73
20260731,4994,8,6,270035,0.4
20260731,4994,9,20,1400472,2.1
20260731,4994,10,8,1175910,1.77
20260731,4994,11,9,2689910,4.05
20260731,4994,12,5,2613024,3.93
20260731,4994,13,2,1234263,1.85
20260731,4994,14,1,901000,1.35
20260731,4994,15,22,52441067,78.99
20260731,4994,16,2153,66383400,100.0
20260731,4999,1,39189,1423535,1.91
20260731,4999,2,5752,11947467,16.05
20260731,4999,3,779,6034295,8.1
20260731,4999,4,233,3012317,4.04
20260731,4999,5,164,3031169,4.07
20260731,4999,6,119,3060388,4.11
20260731,4999,7,58,2096800,2.81
20260731,4999,8,45,2085626,2.8
20260731,4999,9,64,4504545,6.05
20260731,4999,10,20,2885797,3.87
20260731,4999,11,12,3710591,4.98
20260731,4999,12,6,3286117,4.41
20260731,4999,13,5,3575011,4.8
20260731,4999,14,4,3453525,4.64
20260731,4999,15,10,20310017,27.29
20260731,4999,16,46460,74417200,100.0
20260731,5007,1,2457,419384,0.14
20260731,5007,2,1620,3234220,1.09
20260731,5007,3,294,2154787,0.73
20260731,5007,4,116,1418657,0.48
20260731,5007,5,65,1166088,0.39
20260731,5007,6,80,1970084,0.66
20260731,5007,7,36,1275219,0.43
20260731,5007,8,24,1092515,0.37
20260731,5007,9,76,5458048,1.85
20260731,5007,10,62,8591647,2.91
20260731,5007,11,34,9260642,3.13
20260731,5007,12,10,4714090,1.59
20260731,5007,13,5,3584351,1.21
20260731,5007,14,1,879918,0.29
20260731,5007,15,28,249720504,84.66
20260731,5007,16,4908,294940154,100.0
20260731,5203,1,26005,751225,0.94
20260731,5203,2,4251,8666916,10.92
20260731,5203,3,646,4935143,6.22
20260731,5203,4,232,2955764,3.72
20260731,5203,5,122,2190304,2.76
20260731,5203,6,151,3750111,4.72
20260731,5203,7,50,1776391,2.23
20260731,5203,8,39,1775923,2.23
20260731,5203,9,77,5345657,6.73
20260731,5203,10,45,6334024,7.98
20260731,5203,11,18,4801867,6.05
20260731,5203,12,7,3528962,4.44
20260731,5203,13,4,3101959,3.9
20260731,5203,14,2,1794610,2.26
20260731,5203,15,6,27633694,34.82
20260731,5203,16,31655,79342550,100.0
20260731,5215,1,1167,179447,0.27
20260731,5215,2,3236,6514606,10.12
20260731,5215,3,481,3672287,5.7
20260731,5215,4,151,1877391,2.91
20260731,5215,5,81,1465671,2.27
20260731,5215,6,88,2231566,3.46
20260731,5215,7,48,1722290,2.67
20260731,5215,8,31,1424482,2.21
20260731,5215,9,52,3816504,5.93
20260731,5215,10,36,4847270,7.53
20260731,5215,11,8,2330026,3.62
20260731,5215,12,6,2562806,3.98
20260731,5215,13,2,1436137,2.23
20260731,5215,14,3,2777755,4.31
20260731,5215,15,11,27479262,42.71
20260731,5215,16,5401,64337500,100.0
20260731,5222,1,22783,1228854,1.34
20260731,5222,2,8363,15983804,17.54
20260731,5222,3,1034,7582364,8.32
20260731,5222,4,337,4170742,4.57
20260731,5222,5,141,2532514,2.77
20260731,5222,6,183,4531743,4.97
20260731,5222,7,85,2993924,3.28
20260731,5222,8,42,1911752,2.09
20260731,5222,9,106,7558783,8.29
20260731,5222,10,48,6785353,7.44
20260731,5222,11,24,6480758,7.11
20260731,5222,12,9,4382528,4.8
20260731,5222,13,1,615505,0.67
20260731,5222,14,4,3691660,4.05
20260731,5222,15,10,20674684,22.68
20260731,5222,16,33170,91124968,100.0
20260731,5225,1,1749,322813,0.4
20260731,5225,2,5177,10176398,12.85
20260731,5225,3,677,5352688,6.76
20260731,5225,4,208,2674997,3.38
20260731,5225,5,143,2632208,3.32
20260731,5225,6,114,2937606,3.71
20260731,5225,7,54,1926100,2.43
20260731,5225,8,49,2297000,2.9
20260731,5225,9,78,5729808,7.24
20260731,5225,10,22,3212234,4.05
20260731,5225,11,19,5309060,6.7
20260731,5225,12,3,1370000,1.73
20260731,5225,13,2,1336000,1.68
20260731,5225,14,3,2756987,3.48
20260731,5225,15,4,31102600,39.3
20260731,5225,16,8302,79136499,100.0
20260731,5234,1,6818,987500,0.96
20260731,5234,2,3668,6571569,6.39
20260731,5234,3,342,2572304,2.5
20260731,5234,4,109,1390721,1.35
20260731,5234,5,77,1394197,1.35
20260731,5234,6,64,1625025,1.58
20260731,5234,7,42,1492061,1.45
20260731,5234,8,22,997234,0.97
20260731,5234,9,76,5172903,5.03
20260731,5234,10,55,7821122,7.61
20260731,5234,11,21,5541077,5.39
20260731,5234,12,7,3537036,3.44
20260731,5234,13,4,2694713,2.62
20260731,5234,14,1,816000,0.79
20260731,5234,15,8,60102449,58.51
20260731,5234,16,11314,102715911,100.0
20260731,5236,1,2505,326391,0.54
20260731,5236,2,3438,6149033,10.24
20260731,5236,3,372,2607946,4.34
20260731,5236,4,131,1596287,2.66
20260731,5236,5,74,1295094,2.15
20260731,5236,6,76,1845275,3.07
20260731,5236,7,30,1017664,1.69
20260731,5236,8,14,639693,1.06
20260731,5236,9,33,2197603,3.66
20260731,5236,10,19,2495854,4.15
20260731,5236,11,9,2749222,4.58
20260731,5236,12,1,541974,0.9
20260731,5236,13,0,0,0.0
20260731,5236,14,0,0,0.0
20260731,5236,15,4,36542002,60.89
20260731,5236,16,6706,60004038,100.0
20260731,5243,1,15228,1075453,0.63
20260731,5243,2,13293,24464487,14.51
20260731,5243,3,1242,9788838,5.8
20260731,5243,4,294,3839769,2.27
20260731,5243,5,211,3891206,2.3
20260731,5243,6,193,4976481,2.95
20260731,5243,7,63,2233500,1.32
20260731,5243,8,40,1848650,1.09
20260731,5243,9,83,5978611,3.54
20260731,5243,10,49,6914040,4.1
20260731,5243,11,28,8216785,4.87
20260731,5243,12,9,4363873,2.58
20260731,5243,13,5,3578000,2.12
20260731,5243,14,4,3453989,2.04
20260731,5243,15,11,83905233,49.78
20260731,5243,16,30753,168528915,100.0
20260731,5244,1,4280,138507,0.2
20260731,5244,2,4360,8437411,12.36
20260731,5244,3,529,4346019,6.36
20260731,5244,4,152,1977179,2.89
20260731,5244,5,103,1908168,2.79
20260731,5244,6,90,2293411,3.36
20260731,5244,7,45,1625480,2.38
20260731,5244,8,22,1005800,1.47
20260731,5244,9,68,5107950,7.48
20260731,5244,10,40,5409534,7.92
20260731,5244,11,14,4157846,6.09
20260731,5244,12,13,6856133,10.04
20260731,5244,13,2,1519009,2.22
20260731,5244,14,4,3670375,5.37
20260731,5244,15,11,19789077,28.99
20260731,5244,16,9733,68241899,100.0
20260731,5258,1,17908,649395,0.58
20260731,5258,2,5673,10887364,9.86
20260731,5258,3,776,5662979,5.13
20260731,5258,4,277,3382967,3.06
20260731,5258,5,135,2406064,2.18
20260731,5258,6,155,3876525,3.51
20260731,5258,7,76,2650331,2.4
20260731,5258,8,47,2135267,1.93
20260731,5258,9,100,6874830,6.22
20260731,5258,10,45,6468248,5.86
20260731,5258,11,30,7844853,7.1
20260731,5258,12,15,7679150,6.95
20260731,5258,13,6,3896374,3.53
20260731,5258,14,4,3657372,3.31
20260731,5258,15,15,42293175,38.32
20260731,5258,16,25262,110364894,100.0
20260731,5269,1,27765,3005720,4.05
20260731,5269,2,7171,11799400,15.91
20260731,5269,3,345,2610651,3.52
20260731,5269,4,91,1131797,1.52
20260731,5269,5,55,980970,1.32
20260731,5269,6,41,1022411,1.37
20260731,5269,7,21,730368,0.98
20260731,5269,8,14,633220,0.85
20260731,5269,9,42,3043521,4.1
20260731,5269,10,22,3275390,4.41
20260731,5269,11,8,1917246,2.58
20260731,5269,12,3,1582670,2.13
20260731,5269,13,3,1995000,2.69
20260731,5269,14,0,0,0.0
20260731,5269,15,6,40428315,54.51
20260731,5269,16,35587,74156679,100.0
20260731,5283,1,20875,681337,0.77
20260731,5283,2,5257,11167021,12.74
20260731,5283,3,804,5757148,6.57
20260731,5283,4,267,3313150,3.78
20260731,5283,5,98,1715624,1.95
20260731,5283,6,93,2277772,2.6
20260731,5283,7,41,1453708,1.65
20260731,5283,8,35,1600224,1.82
20260731,5283,9,42,2891857,3.3
20260731,5283,10,18,2372734,2.7
20260731,5283,11,4,970658,1.1
20260731,5283,12,5,2682421,3.06
20260731,5283,13,2,1542378,1.76
20260731,5283,14,3,2804425,3.2
20260731,5283,15,13,46370053,52.93
20260731,5283,16,27557,87600510,100.0
20260731,5284,1,5054,777731,1.47
20260731,5284,2,3693,6677165,12.62
20260731,5284,3,317,2429293,4.59
20260731,5284,4,110,1389638,2.62
20260731,5284,5,43,781334,1.47
20260731,5284,6,59,1522605,2.87
20260731,5284,7,30,1044185,1.97
20260731,5284,8,21,989061,1.86
20260731,5284,9,31,2200976,4.16
20260731,5284,10,17,2605690,4.92
20260731,5284,11,13,3696540,6.98
20260731,5284,12,1,570447,1.07
20260731,5284,13,2,1311462,2.47
20260731,5284,14,1,1000000,1.89
20260731,5284,15,7,25896556,48.96
20260731,5284,16,9399,52892683,100.0
20260731,5285,1,2949,475163,0.46
20260731,5285,2,8359,14294545,14.0
20260731,5285,3,571,4593170,4.5
20260731,5285,4,147,1888518,1.85
20260731,5285,5,86,1624872,1.59
20260731,5285,6,76,1964120,1.92
20260731,5285,7,36,1265550,1.24
20260731,5285,8,15,683773,0.67
20260731,5285,9,37,2710054,2.65
20260731,5285,10,32,4521768,4.43
20260731,5285,11,14,3984921,3.9
20260731,5285,12,6,3024491,2.96
20260731,5285,13,7,4895416,4.79
20260731,5285,14,5,4557724,4.46
20260731,5285,15,18,51556841,50.52
20260731,5285,16,12358,102040926,100.0
20260731,5288,1,951,135713,0.19
20260731,5288,2,1350,2798594,4.01
20260731,5288,3,244,1875712,2.69
20260731,5288,4,91,1146236,1.64
20260731,5288,5,49,873355,1.25
20260731,5288,6,64,1607171,2.3
20260731,5288,7,37,1291154,1.85
20260731,5288,8,18,800094,1.14
20260731,5288,9,50,3378896,4.84
20260731,5288,10,25,3269030,4.69
20260731,5288,11,14,4324898,6.2
20260731,5288,12,6,2869000,4.11
20260731,5288,13,3,2014000,2.88
20260731,5288,14,2,1620592,2.32
20260731,5288,15,4,41695276,59.82
20260731,5288,16,0,-999,0.0
20260731,5288,17,2908,69698722,100.0
20260731,5292,1,4511,789090,1.87
20260731,5292,2,2611,4732064,11.23
20260731,5292,3,268,1978065,4.69
20260731,5292,4,92,1143612,2.71
20260731,5292,5,34,584801,1.38
20260731,5292,6,40,991591,2.35
20260731,5292,7,28,1023615,2.43
20260731,5292,8,14,646437,1.53
20260731,5292,9,30,2163312,5.13
20260731,5292,10,18,2553577,6.06
20260731,5292,11,14,4083905,9.69
20260731,5292,12,3,1427248,3.38
20260731,5292,13,3,2149978,5.1
20260731,5292,14,1,874614,2.07
20260731,5292,15,8,16966091,40.29
20260731,5292,16,7675,42108000,100.0
20260731,5306,1,5923,1138037,0.9
20260731,5306,2,4935,9686204,7.68
20260731,5306,3,589,4424253,3.51
20260731,5306,4,234,2941866,2.33
20260731,5306,5,119,2164333,1.71
20260731,5306,6,107,2677688,2.12
20260731,5306,7,48,1679223,1.33
20260731,5306,8,34,1547313,1.22
20260731,5306,9,52,3630291,2.88
20260731,5306,10,26,3569460,2.83
20260731,5306,11,17,4894025,3.88
20260731,5306,12,10,5012212,3.97
20260731,5306,13,1,601560,0.47
20260731,5306,14,1,876000,0.69
20260731,5306,15,11,81158307,64.41
20260731,5306,16,12107,126000772,100.0
20260731,5388,1,8553,1676656,0.55
20260731,5388,2,19047,36705935,12.06
20260731,5388,3,2174,17284754,5.67
20260731,5388,4,652,8424617,2.76
20260731,5388,5,400,7378531,2.42
20260731,5388,6,331,8474307,2.78
20260731,5388,7,137,4916786,1.61
20260731,5388,8,99,4641486,1.52
20260731,5388,9,203,14509818,4.76
20260731,5388,10,106,14693296,4.82
20260731,5388,11,70,20350472,6.68
20260731,5388,12,30,14999745,4.92
20260731,5388,13,18,12386397,4.06
